"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Latvia","LVA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.4478198","5.77847482","5.76919413","5.49030117","6.22915818","5.86039773","5.73710523","5.76844901","5.62530799","6.15375586","6.14845662","5.57204918","5.42009358","5.3998227","5.46515399","5.71063679","6.24292955","","","",
"Macao SAR, China","MAC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"St. Martin (French part)","MAF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Morocco","MAR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.97807444","4.12981624","4.42979428","4.55366533","4.72918845","4.76469762","4.94123965","5.42293508","5.30251674","5.84124489","5.86408866","5.73299337","5.74942274","5.64798429","5.68352843","5.41232575","5.83767147","","","",
"Monaco","MCO","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.7343144","1.76268415","1.7893039","2.08323659","2.12556236","2.11666759","2.01992917","1.78848015","1.92448523","2.27668525","2.33102321","2.17897712","2.23542721","2.15045881","2.08751904","2.02911782","1.74986203","","","",
"Moldova","MDA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.92756446","6.23838996","7.40798658","7.02227605","8.9711493","9.55814823","10.54445233","11.02066798","10.94920033","13.67662419","12.1591862","10.91098495","10.92677155","10.32639041","10.28395895","10.17688536","8.98095464","","","",
"Madagascar","MDG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.38570344","5.71562383","5.90622814","4.82440324","5.49482167","5.5263217","5.61919175","5.20623049","4.51785248","4.82792224","5.32037158","4.9819346","3.97327766","4.22997193","5.08265223","5.50418518","6.00363747","","","",
"Maldives","MDV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.7365586","8.21364966","8.78440171","6.77857531","7.48356985","8.82753409","8.04819013","8.30568126","11.4710413","10.09288165","8.48759024","7.92251577","8.67304801","8.14059515","7.90784106","8.89896749","10.61083995","","","",
"Middle East & North Africa","MEA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.49230059574705","4.83830987086496","4.74776739354304","4.65171267217437","4.36388066190111","4.1058875805795","4.02815833022712","4.06746478822662","3.9703547803714","5.04068365260673","4.73898105371138","4.65704388365806","4.69740176878657","4.69004301344679","5.0944003145726","5.56399759113979","5.5875383209676","","","",
"Mexico","MEX","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.44912478","4.82035782","5.07164267","5.8148642","5.9539033","5.83612189","5.65525506","5.76644511","5.40618969","5.7753706","5.75136576","5.52097397","5.66298734","5.81035295","5.53723009","5.65276786","5.46900124","","","",
"Marshall Islands","MHL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","25.15146486","21.42516087","19.0607528","19.01469449","21.67993282","26.28885217","27.41782153","22.82996026","21.74594575","20.89985686","19.30102848","19.06229249","18.70850108","19.45022618","18.79151803","22.62079944","23.28730052","","","",
"Middle income","MIC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.85271969569349","4.91832452046421","4.91267537968298","4.99992915004379","4.94178122064954","4.97042070355751","4.90225406155175","4.83634002143973","4.85870308709539","5.22452086713212","5.22310356553238","5.20051811265722","5.25034231771536","5.33252827164298","5.38909727444837","5.39944811670987","5.42047029379943","","","",
"North Macedonia","MKD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.87008928","8.38147463","8.97844952","9.0085776","8.39952403","7.71311669","7.4001691","6.58915767","6.5804122","6.53540445","6.71621221","6.51844293","6.61339803","6.71868561","6.2901231","6.35398538","6.34410858","","","",
"Mali","MLI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.10195223","4.29097445","4.35244318","4.64130249","5.21191627","4.98494999","5.25246035","5.24804763","4.80506349","4.69533048","4.42758352","4.0996496","4.40167302","5.24919197","4.48112201","4.11122936","3.81961944","","","",
"Malta","MLT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.53913569","7.00014951","7.71945155","7.95137823","8.11776552","8.69086353","8.84483111","8.2140165","7.96596342","8.08034405","8.2099066","8.55447325","8.99784541","9.53557897","9.41760996","9.35561461","9.29531092","","","",
"Myanmar","MMR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.83716816","1.80070749","2.05166089","1.96287615","1.9491229","1.82990329","1.72411189","1.64862754","1.84595961","2.00477134","1.85601806","1.68695679","1.94540962","2.11084101","5.02961666","5.19360297","5.08779798","","","",
"Middle East & North Africa (excluding high income)","MNA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.76713253991385","5.12103392473324","5.08521934827121","5.0737890781865","4.84452136113835","4.62467981846299","4.55703983309728","4.59975180414567","4.70909335005514","5.6196660778166","5.49045609822304","5.55069538001865","5.60141717370131","5.29104609382484","5.63260770741013","5.95302964612173","6.13253220464562","","","",
"Montenegro","MNE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.64204428","","","",
"Mongolia","MNG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.30961332","4.45007176","5.06448713","3.51071419","3.57047357","3.23514089","2.79428289","2.84409741","2.75732013","2.99471137","3.354972","3.24599729","3.5167032","3.77291881","3.72654654","3.8824954","3.8090161","","","",
"Northern Mariana Islands","MNP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Mozambique","MOZ","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.94508231","5.1176955","5.11866664","5.30047548","5.04393348","6.43965093","6.16022508","5.43359395","4.53187716","4.90061722","5.05899174","4.41241215","5.14836046","5.34022439","5.86351609","5.18223307","5.0661965","","","",
"Mauritania","MRT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.46275632","4.63159635","5.18698253","5.11507384","4.61103807","4.46613856","3.39521358","3.62926312","3.79599561","3.90701488","3.33470142","3.16638586","3.34404904","3.62819069","4.20351497","4.64444537","4.2410152","","","",
"Mauritius","MUS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.02370791","3.09160282","3.3746325","3.36728253","3.5096234","3.7227566","3.81566733","3.73474152","4.13661986","4.36723957","4.71432077","4.40558819","4.36008661","4.76065993","5.57696903","5.78975132","5.745666","","","",
"Malawi","MWI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.35252887","2.98039698","3.77586968","4.67483659","5.73337382","6.05505064","6.91642115","7.66315605","8.59821658","8.26966223","7.24141071","7.49375141","8.47896858","11.57910734","9.71204623","9.33346903","9.83034233","","","",
"Malaysia","MYS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.56480446","2.72831661","2.72418228","2.98330183","2.91764555","2.84462247","3.17184255","3.1216423","3.08152043","3.32245725","3.22872473","3.38865622","3.54644915","3.57183876","3.77302208","3.89755195","3.80219497","","","",
"North America","NAC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.2167271588008","12.8752833528165","13.6261244230235","14.0637884288213","14.116075577475","14.090622017555","14.1840834363584","14.3827982979489","14.7390520861244","15.842958343698","15.8437553056096","15.7338533389412","15.7463514759913","15.7179070741843","15.8958204065105","16.3099309947865","16.5800470234836","","","",
"Namibia","NAM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.32937548","10.23233349","10.35269546","11.08722458","11.00775557","12.40254678","12.13674897","10.92996444","9.85428286","8.20917622","9.4673763","9.71533546","9.18928519","8.63440682","8.20442635","9.86479841","9.12250271","","","",
"New Caledonia","NCL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Niger","NER","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.17024953","6.42728617","6.52029335","6.07946842","6.67545701","7.49389701","7.75918667","7.29314021","6.99339545","7.13090694","6.51272985","6.64844853","5.84271168","5.96589601","5.85065649","7.09101535","6.22894111","","","",
"Nigeria","NGA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.63766795","2.66015971","2.14326738","4.45313744","4.01017353","3.8136056","3.87697531","3.78734971","3.70661897","3.52578853","3.25966795","3.2896504","3.33284386","3.39726482","3.32807245","3.57255253","3.64671499","","","",
"Nicaragua","NIC","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.21518973","5.13787303","5.3478839","4.84827902","5.38077353","5.5138249","5.67436348","6.49405147","6.60192464","7.17772088","6.50161238","7.09216302","7.46630116","7.32513291","7.74704644","7.91558655","8.74635494","","","",
"Netherlands","NLD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.05640527","7.4412204","7.95428118","8.45717556","8.52118682","9.27056354","9.18211674","9.23702289","9.51053425","10.23626324","10.40288039","10.52050118","10.90368046","10.89740252","10.8585376","10.39499588","10.35932019","","","",
"Norway","NOR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.70907084","8.02059332","9.00549359","9.21899244","8.82630062","8.3327719","7.91631156","8.04793312","7.95551377","9.0641733","8.89777267","8.77902391","8.76544424","8.91690172","9.32755791","10.10889268","10.50063009","","","",
"Nepal","NPL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.57357396","4.34851062","4.49261382","4.39844301","4.61542796","4.50666956","4.0425083","4.18959451","4.35452114","4.4505966","4.97475029","5.07842356","5.16786408","5.32473752","5.76784756","6.21927182","6.29441655","","","",
"Nauru","NRU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.49695302","14.27627927","15.56524108","14.40901866","11.62229233","12.57138542","14.36191578","25.47521723","19.49989098","10.37962617","10.43068294","8.18347754","7.4504211","7.34234035","8.82803554","11.35382965","11.10191475","","","",
"New Zealand","NZL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.47008461","7.57893592","7.90045938","7.72169243","7.90095692","8.27345015","8.63299596","8.32133254","9.11367599","9.62353707","9.58843704","9.51023068","9.65239065","9.36614756","9.41845045","9.30662416","9.22193561","","","",
"OECD members","OED","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.32007021981097","9.81278592296239","10.217832190494","10.4165020741905","10.3758525136807","10.4433811264873","10.4981909069595","10.486422123578","10.7099019906159","11.6755522628331","11.6031748825437","11.6579629251537","11.7989512918117","11.9117077424735","12.0346869166872","12.4200879326471","12.5884462116318","","","",
"Oman","OMN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.06354727","3.08315202","3.18044011","3.1729472","2.97564683","2.58714082","2.31076055","2.42576496","2.0122271","2.82993591","2.74402989","2.55078962","2.54985424","2.78591689","3.52693373","4.30537627","4.29254957","","","",
"Other small states","OSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.68960304804106","4.76854060427457","4.82847068435008","5.24582871425855","5.01594447169449","4.6371912666926","4.29715440491729","4.12995461016414","3.74872078869209","4.31095957895865","3.92455614334614","3.60247314816873","3.59090063093527","3.77473300421118","3.97581461167536","4.67431170987992","4.83148479289637","","","",
"Pakistan","PAK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.88591046","2.71044639","2.83109635","2.43137882","2.34722684","2.7079358","3.00717123","3.13822994","2.9231215","2.6133125","2.59675862","2.34442636","2.3593994","2.60280207","2.72200845","2.68711914","2.75283024","","","",
"Panama","PAN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.03755021","6.95204595","7.08523735","6.7470236","7.10703959","6.19658177","6.55015593","6.7498483","6.73876207","6.85227201","7.00275393","6.40499249","6.3885004","6.49137687","6.73432699","6.79468654","7.26068297","","","",
"Peru","PER","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.5864397","4.96628653","5.18660941","5.12034936","4.7924838","4.55006447","4.50696134","4.39466006","4.44191832","4.9556353","4.7371304","4.66977773","4.840802","4.92211684","5.06223495","5.12107095","5.14391365","","","",
"Philippines","PHL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.15481415","2.94705778","2.7333045","3.1914373","3.16792515","3.90041829","3.94585048","3.91954161","4.0279226","4.35353175","4.31276245","4.20609292","4.37465267","4.46381117","4.12741177","4.32136857","4.38594904","","","",
"Palau","PLW","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.75400953","7.84593994","8.06898728","8.79268361","10.17396618","9.04925775","9.46535135","9.8568199","9.4967466","10.14072219","11.60861158","10.4391692","11.4212727","11.85664566","12.02302504","10.51146942","11.68764783","","","",
"Papua New Guinea","PNG","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.06457407","2.42260384","2.65882315","2.41123138","2.59488326","2.45780919","2.44024021","2.42102113","2.13526066","2.32937532","2.10756025","2.29397798","2.66693773","2.99727902","3.61078618","2.50788426","1.97579249","","","",
"Poland","POL","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.29816661","5.67864355","6.07919646","5.96231367","5.86867754","5.80727181","5.80066618","5.8729005","6.37342514","6.58685972","6.41906707","6.23383852","6.20105252","6.3754862","6.24838964","6.34338904","6.51647873","","","",
"Pre-demographic dividend","PRE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.56859947585681","3.92859577581466","3.74407055137719","4.74620212856923","4.65872484516044","4.37996015753592","4.37218794096015","4.3829310341303","4.19549123655522","4.43675260035788","4.04473436923231","3.85620821613042","3.79059500222515","3.96936903533561","3.87983841195046","4.25234922869994","4.2373142742716","","","",
"Puerto Rico","PRI","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Korea, Dem. People’s Rep.","PRK","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.37480147","8.40399194","8.55804528","8.90151572","9.29547864","9.43341103","9.13617167","9.06581123","9.35251161","9.87895059","9.8194745","9.5311592","9.34825408","9.08954318","9.02232798","8.97184486","9.07636096","","","",
"Paraguay","PRY","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.75525622","5.48625006","4.67683601","4.93139799","4.99340477","4.9811872","5.30607796","5.37730958","5.49164606","6.20402862","6.22590615","6.72912374","7.61891241","6.96938797","7.6255708","7.81978742","8.02487617","","","",
"West Bank and Gaza","PSE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Pacific island small states","PSS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.27137313095379","5.17415050022018","5.20099639111864","5.01154399228306","5.37944727795211","5.56507515973701","5.65565087122966","5.49402359281524","5.40610001942753","5.72003319203894","5.5812621392543","5.22978201443334","5.15650590117651","5.23272373391385","5.24962931282686","5.20831693350675","5.26259602930207","","","",
"Post-demographic dividend","PST","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.53078069513079","10.0298871055127","10.4441091119948","10.6224484836204","10.5816732822451","10.6791482199039","10.7518312751029","10.7447592587702","10.9845983743512","11.947721681364","11.9139223164856","11.9924341824399","12.1428758888376","12.2866359912797","12.4345574477728","12.8478180147549","13.004769251519","","","",
"French Polynesia","PYF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.00865208","2.31433154","2.45663577","3.52963966","3.07446177","2.56908809","2.20338103","1.97332992","1.60012189","2.14952273","1.7892391","1.59996201","1.74822152","2.07620177","2.42296092","3.09957023","3.07944355","","","",
"Romania","ROU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.1879341","4.34137375","4.56619603","5.18642732","5.38795148","5.45876468","5.00907337","4.98374046","5.03940342","5.32403348","5.75406869","4.67612706","4.70593414","5.19398863","5.03119789","4.94411454","4.98040299","","","",
"Russian Federation","RUS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.00587306","5.22819323","5.50623013","5.1492552","4.74706889","4.75843713","4.7532208","4.73465554","4.8899331","5.62815043","4.95722385","4.78151205","4.93199479","5.07075241","5.17099307","5.27700319","5.27112755","","","",
"Rwanda","RWA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.55122356","4.23040385","4.02585709","9.11687456","9.30192898","9.2950112","9.40251034","9.59410807","9.04653437","9.10228042","9.37287679","8.48429325","8.45075994","7.54408803","6.8969318","6.51938268","6.76069372","","","",
"South Asia","SAS","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.72759633004558","3.89734184608195","3.95592766843958","3.73058739090577","3.70752003149109","3.62920754485105","3.54220600899995","3.48100546033195","3.45440404199462","3.41345341156645","3.24763820398072","3.19918734220378","3.25466453140206","3.62314670847468","3.5285348173449","3.5099208764825","3.55333609214498","","","",
"Saudi Arabia","SAU","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.21159423","4.46173586","4.24937625","3.97909744","3.5840059","3.41867009","3.61922251","3.56229396","2.97100713","4.29042761","3.65752606","3.71178311","4.01962965","4.46568786","5.22794726","5.99834034","5.74181331","","","",
"Sudan","SDN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.60664475","3.36456873","3.30010889","3.89169986","4.15593487","4.09418134","4.88544337","5.66269182","5.42313596","6.23198403","5.0317356","5.68454764","5.31033456","6.50082579","5.5277981","6.80492247","5.6648529","","","",
"Senegal","SEN","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.52769646","4.89924921","5.11834539","5.43227801","5.72297545","4.60699175","4.63887798","4.10753198","4.29100688","4.68646507","4.87184173","5.06671527","5.15350211","5.57886492","5.70465402","5.58568729","5.51241197","","","",
"Singapore","SGP","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.35174174","3.18105875","3.38025124","3.63094031","3.17355499","3.04296316","2.95129263","2.85263773","3.21793159","3.40277295","3.22414573","3.16489837","3.35180899","3.69586916","3.87384676","4.18938631","4.46958366","","","",
"Solomon Islands","SLB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.46023491","7.10998804","7.92858013","7.9338067","8.59025028","10.14185529","9.27718717","8.7464467","8.0727212","7.89796241","7.2579239","7.10213316","5.64712204","5.49593782","5.88308293","5.24872732","5.17074913","","","",
"Sierra Leone","SLE","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.5173236","10.97252751","11.42101972","10.82904902","10.96054267","11.03773404","10.39399488","10.03516118","9.87387702","11.09847305","10.94337562","13.28134015","10.59042285","11.56785971","19.72749069","20.4146101","16.53171514","","","",
"El Salvador","SLV","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.1239531","7.91283573","7.68854407","7.36359407","7.2983922","7.18965719","6.68427578","6.32181049","6.2152956","6.83897198","6.91474461","6.89744587","6.71873688","6.97040329","6.92507738","6.86405934","6.95775683","","","",
"San Marino","SMR","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.08591451","4.95678895","4.74100153","4.19070794","4.54111686","4.50570948","4.51537383","4.65833645","4.92897238","5.59223184","5.95714103","6.73921951","7.32315588","7.18335461","7.08237366","6.80864925","6.39562063","","","",
"Somalia","SOM","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.50382901","6.86536211","8.06561905","8.13506139","8.24590349","8.73542562","9.01396834","10.04708076","10.06221386","9.91162915","10.0980994","9.66273241","9.91592609","9.90040298","9.84231318","9.40507907","9.13502874","","","",
"Sub-Saharan Africa (excluding high income)","SSA","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.06606530087229","5.21592104026524","4.6859996023847","5.52099920408939","5.51765327831219","5.34050641184942","5.25507849975874","5.1481004165438","4.9529669675163","5.27492805630324","5.26567041719226","5.14831034580034","5.0663025222478","5.06303328601085","4.9274203530094","5.25363946993401","5.15491682186205","","","",
"South Sudan","SSD","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Sub-Saharan Africa","SSF","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.06544512260618","5.21463333616252","4.68521226266511","5.51983191657653","5.51601328402052","5.33877289697275","5.25329271852093","5.14620864288201","4.95104031606691","5.27288562298246","5.26446526610042","5.14718274941196","5.06587175225271","5.0618052837931","4.92628948991562","5.25204369052863","5.15378487178198","","","",
"Small states","SST","Current health expenditure (% of GDP)","SH.XPD.CHEX.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.73960996644515","4.73831414867396","4.82832834797872","5.10580578475372","5.01839332806663","4.68995675486828","4.44017234021675","4.30122827558371","3.95055880760443","4.5488857977588","4.19363743035155","3.86996410164314","3.86849771619279","4.04035035672522","4.2118801250469","4.88908408250641","5.03615833845038","","","",
