Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017]
IDA only,IDX,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,53.5877094145617,54.2690392701783,55.0085497920302,55.7861834048837,56.5690218414061,57.3983751605667,58.2320319203396,59.0550680046775,59.9108773058046,60.7521198395572,61.5749863338262,62.1531925594162,62.9300075001421,63.7105283166685,64.4989107286195,65.2526404325414,65.9331452330812,66.6983679472276
IDA only,IDX,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,22.5990468684955,..,..,..,..,19.8145958643838,..,..,..,..,17.4169781459829,16.9741040443118,16.6178187422809,16.2200263116168,15.8665282277452,15.547736072107,15.2809253159097,..
IDA total,IDA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,49.1812180572717,..,..,..,..,48.9828878807919,..,..,..,..,48.6608450953894,..,..,..,..,47.8972414224363,..,..,..,..,47.6838810456697,47.9117095498695,47.8037146394853,45.6558140611895,44.9546976457138,50.4271075102363,48.3530548618742,48.5715830323128
IDA total,IDA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.83503201801119,..,..,..,..,..,3.97266437275697,..
IDA total,IDA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,28.5406021377309,27.4859124780681,27.4446766675362,30.1955890500377,30.1940574059768,35.8006961367586,35.8425377089035,36.0539968695562,35.6299418893405
IDA total,IDA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
IDA total,IDA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,58.1484378829481,58.7868107415771,59.5147649706026,60.2709617825933,61.0313856141835,61.826078734299,62.6245661730663,63.4167273073872,64.2286192662618,65.0153006219407,65.7970377243155,66.3851118112533,67.1255232808702,67.8686258841489,68.6157620929241,69.3380573904639,70.010217400499,70.762534196341
IDA total,IDA,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,20.6340694264565,..,..,..,..,18.4020147724455,..,..,..,..,16.5036645244415,16.1718385988537,15.883934903129,15.5930367583951,15.2999255581901,15.0370712346706,14.8221320339766,..
India,IND,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,81.290630626305,..,..,..,..,82.7713018672906,..,..,..,..,84.1648061762591,..,..,..,..,90.3264588038878,..,..,..,..,95.7581794451966,97.5993786273197,88.1694405971172,91.8047916056206,89.6223826850868,89.3033342970921,89.6721769313919,90.8732104688993
India,IND,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.3,..,..,..,..,..,5.7,..
India,IND,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.1795689387324,59.2991879817234,59.4224581261787,59.5496875182515
India,IND,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
India,IND,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,79.0238048139873,79.5362936681085,80.3602219668962,81.184130425863,82.008077454381,82.8316665819741,83.6549523056458,84.477961127007,85.3005866035393,86.1224806667256,86.9436701821491,87.7641605593673,88.5846101736956,89.4046164990313,90.2239525928509,91.0422845490444,91.8592753460184,92.6746425707427
India,IND,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,21.2,..,..,..,..,17.3,..,..,..,..,14.3,13.7,13.3,12.8,12.3,11.9,11.5,..
Indonesia,IDN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,18.0528110079028,..,..,..,..,18.1647657361684,..,..,..,..,17.8773899840226,..,..,..,..,18.9266374508442,..,..,..,..,18.1692803289804,18.0496511685651,18.1701695058796,16.8791813214317,16.4546318303932,16.6402804220914,16.3841536261164,16.5026533008949
Indonesia,IDN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,..,..,..,..,..,0.8,..
Indonesia,IDN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.45951,75.6199,75.78091,75.93949,76.09566,76.24942,63.873448596083,63.984052401955,64.0943257291528,64.2036185754851
Indonesia,IDN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Indonesia,IDN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,75.6529970881114,76.6056349670301,77.5488347595222,78.4822986455282,79.4063934858927,80.3199900125195,81.1435477821492,81.9557865066417,82.7571236313271,83.546841930047,84.3218551204758,85.0689725013175,85.8062530144356,86.53343440724,87.2510582276208,87.958733450287,88.6565339751424,89.3440122284472
Indonesia,IDN,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,32.9,..,..,..,..,34.6,..,..,..,..,37.1,37.3,37.6,38,38.5,39,39.4,..
"Iran, Islamic Rep.",IRN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,38.0717391330874,..,..,..,..,37.7277630098661,..,..,..,..,38.4177773559272,..,..,..,..,37.6277638439565,..,..,..,..,38.6515017920261,38.0496892011374,38.5420524379153,38.1010920618742,38.1094930586652,39.6105323808912,38.8413024769421,38.9787602813703
"Iran, Islamic Rep.",IRN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,..,1,..
"Iran, Islamic Rep.",IRN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"Iran, Islamic Rep.",IRN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,91.0714193612386,91.1582891722668,91.244438337671,91.3298536716191,91.4144185845855,91.4382071166876,91.4611640533133,91.4774402848987,91.4900704717852,91.5019681313068,91.5132466872055,91.5237867297112,91.5321257991539,91.5387419886247,91.6041313462114,91.6686670824179,91.732466546091,91.7952932363218
"Iran, Islamic Rep.",IRN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,94.9438670766318,95.0029556005272,95.061556804939,95.1196569319014,95.1771776711389,95.1715934228037,95.1655369988514,95.1550156614244,95.1420916985937,95.1287487075774,95.1150602072275,95.1009450387754,95.0854021531033,95.068753602027,95.1135583842301,95.1577790703197,95.2014944663961,95.2445448799574
"Iran, Islamic Rep.",IRN,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,17.5,..,..,..,..,14.9,..,..,..,..,12.8,12.5,12.1,11.8,11.5,11.3,11,..
Iraq,IRQ,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,63.7165718350922,..,..,..,..,63.2649198664709,..,..,..,..,62.4579571789036,..,..,..,..,62.8517891953523,..,..,..,..,68.7114048185087,66.3626097948354,66.8420768713961,63.8026959133754,56.5670302701699,66.2650379118694,63.9547960734818,61.6362357139826
Iraq,IRQ,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.5,..,..,..,..,..,0.4,..
Iraq,IRQ,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,90.91268,90.92046,90.92809,90.93587,90.94509,90.95618,90.96871,92.7923570693782,93.39080961423,93.9854578836609,94.5759477772468
Iraq,IRQ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,50.0351369220343,50.5513737733905,51.0665988230601,51.5808193759552,52.0940279548698,52.6114649196661,53.1225510484152,53.6329161465015,54.1422692482158,54.6503657151753,55.1743742596262,55.7058296586197,56.2339829685453,56.758855391616,57.2806805380757,57.7994569436953,58.3170402421069,58.8333265989116
Iraq,IRQ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,80.9058314397561,81.4754210174563,82.4246967632795,83.372338991812,84.3183359995513,85.2626923061996,86.2051161308147,87.146202479783,88.0856377099579,89.0231982775017,89.9740075892352,90.9286216403903,91.8771542177504,92.8196465623575,93.7562893312705,94.6870765749326,95.6129732711369,96.5334783341414
Iraq,IRQ,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,10.4050269154925,..,..,..,..,10.1492604646833,..,..,..,..,10.137776159398,..,..,..,..,9.92222836284042,..,..,..,..,9.97637508688145,10.2850793794786,9.5226919934039,9.36015363539288,8.75052153295896,8.67247345801117,8.27916334502299,8.20857673526837
Ireland,IRL,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,12.3,..,..,..,..,..,13,..
Ireland,IRL,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,93.0507065471864,93.3354186865854,93.619984917362,93.9043014145943,94.1884535225819,94.4724730080011,94.7564371903074,95.0406560777912,95.3247926892365,95.6088390880111,95.8927943351144,96.1766549233413,96.4604269841105,96.7441034860966,97.0276819549896,97.2998391416571,97.3114643530356,97.3228242792175
Ireland,IRL,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,97.1837179642103,97.1974991690863,97.2110489208507,97.2242617321193,97.2372286247777,97.2499844209288,97.2626103008741,97.2754246767287,97.2880820146827,97.3005755769923,97.3129058035775,97.3250705305132,97.337077344495,97.3489205018816,97.3605988960822,97.3721279903485,97.3834773889523,97.3945446115608
Ireland,IRL,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,37.8,..,..,..,..,32.8,..,..,..,..,28.7,27.9,27.1,26.4,25.7,25,24.3,..
Isle of Man,IMN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Isle of Man,IMN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,97.2075649516047,97.2075649516047,97.2075649516047,97.2075649516047,97.2075649516047,97.2075649516047,97.2075649516047,97.2075649516047,97.2075649516047
Isle of Man,IMN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,99.075,99.075,99.075,99.075,99.075,99.075,99.075,99.075,99.075
Isle of Man,IMN,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,24.8105273227812,..,..,..,..,24.3173073913957,..,..,..,..,24.5036241102841,..,..,..,..,22.9827939354892,..,..,..,..,24.019237718274,23.9046867298164,23.0388490417398,22.9463302247926,22.059146877031,22.7797826960554,20.7657015101267,21.3811022400146
Israel,ISR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3,..,..,..,..,..,3.8,..
Israel,ISR,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Israel,ISR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,99.9161533954388,99.9161228149398,99.9160936426945,99.9160566883272,99.916031218551,99.9159976860857,99.915965129179,99.9159304845483,99.8623661491315,99.8088329720248,99.7553256514312,99.7018521184477,99.6484106650568,99.5950093255318,99.541645893142,99.4883256442851,99.4350402403694,99.3818036813007
Israel,ISR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,99.9999969552154,99.9999990042441,100.000001956479,99.9999971162309,100.00000377411,100.000001848718,100.000000903527,99.9999973549935,100,100.000003359166,100.000001643832,100.000000806407,99.9999976217305,99.9999976588286,99.9999976942717,100.000001513666,99.9999992549263,100.000001466914
Israel,ISR,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,31.9,..,..,..,..,29.4,..,..,..,..,27.4,27,26.6,26.2,25.9,25.6,25.2,..
Italy,ITA,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,21.3197295060788,..,..,..,..,20.2700682913512,..,..,..,..,19.77733480997,..,..,..,..,19.6008776619832,..,..,..,..,19.0252306536638,19.9942667134105,18.1052474138721,17.7577224420873,17.7692708430857,17.8914451733507,16.4903737381422,16.7507119446607
Italy,ITA,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7,..,..,..,..,..,7.5,..
Italy,ITA,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Italy,ITA,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,86.4650961277293,87.0342932628798,87.5967725174402,88.1253770793395,88.6534814639301,89.1810679935755,89.7081518208483,90.2347213596909,90.7607857871525,91.2863419578499,91.8113939861102,92.335932168632,92.8600457177297,93.3837083973128,93.906890565105,94.4731363584438,95.0393856211047,95.0396145561267
Italy,ITA,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,99.9999965910314,100,99.9923348565022,99.9463500963943,99.9003916010619,99.8544390750045,99.8085092634353,99.7625889281037,99.7166879738304,99.6708026049911,99.6249369972761,99.5790803223169,99.533328040074,99.4876503004492,99.4420143660675,99.4422539664209,99.4424943428778,99.4427338843003
Italy,ITA,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,26.5,..,..,..,..,25.6,..,..,..,..,24.6,24.6,24.3,24.1,24.1,23.8,23.7,..
Jamaica,JAM,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,15.9538645182646,..,..,..,..,15.9190526536019,..,..,..,..,15.8938163234463,..,..,..,..,16.0096313259331,..,..,..,..,16.0917149782122,16.5424989128284,15.460470971142,14.9313997463287,14.0743316940445,14.1766593040773,13.3959632146505,13.4041505299481
Jamaica,JAM,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.9,..,..,..,..,..,4.2,..
Jamaica,JAM,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.32369,66.33513,66.3465,66.35787,66.3693,66.38135,66.39413,66.4092918557506,66.4245165522861,..,..
Jamaica,JAM,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jamaica,JAM,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,93.1233100557109,93.2815702042087,93.435190377696,93.5870010934389,93.4035765707506,93.072162386919,92.712702923881,92.3519884890283,91.9902383035247,91.6272671990991,91.2631940735122,90.8981484605278,90.5337203310885,90.1701423522711,90.3185177630386,90.4677659858945,90.6179199821545,90.6484361806871
Jamaica,JAM,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,18.4,..,..,..,..,17.7,..,..,..,..,17.1,17.1,17,17,16.9,16.8,16.8,..
Japan,JPN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,14.4163595545083,..,..,..,..,14.3125242823995,..,..,..,..,14.2096257576469,..,..,..,..,14.3486664522368,..,..,..,..,14.1423382395691,14.1410310457415,13.1288723322631,13.3625583290009,12.5866169217069,12.6874597254807,11.6239225879707,11.7047781866642
Japan,JPN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.1,..,..,..,..,..,8,..
Japan,JPN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Japan,JPN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,97.8646716400855,97.8646716400855,97.8646716400855,97.8646716400855,97.8646716400855,97.9099559868702,97.9552446841471,98.0005377319159,98.0458351301769,98.0911368789299,98.1364429781751,98.1817534279123,98.2270682281415,98.2723873788629,98.3177108800763,98.3630387317818,98.4083709339794,98.453707486669
Japan,JPN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,98.4875,98.4875,98.4875,98.4875,98.4875,98.5277083333333,98.5679166666667,98.608125,98.6483333333333,98.6885416666667,98.72875,98.7689583333333,98.8091666666667,98.849375,98.8895833333333,98.9297916666667,98.97,99.0102083333333
Japan,JPN,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,33,..,..,..,..,29,..,..,..,..,25.6,24.9,24.4,23.8,23.2,22.6,22.1,..
Jordan,JOR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,35.3431170736834,..,..,..,..,34.6058597586584,..,..,..,..,33.5114447425311,..,..,..,..,32.482838402443,..,..,..,..,33.5505663630939,33.0172614819677,33.016935240002,33.4176107170105,33.2054205808405,34.3054492603006,33.1766166765665,33.0060811782318
Jordan,JOR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.7,..,..,..,..,..,0.7,..
Jordan,JOR,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Jordan,JOR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,93.9577977040049,93.9230028155257,93.8882015582828,93.8533681424423,93.8185799597671,93.8261330109106,93.8455319255272,93.8618534841216,93.8752508038025,93.8855295891915,93.8930322627938,93.8977513869553,93.8998687084789,93.8993078796687,93.8963668770817,93.870617710414,93.8446422737665,93.8183435908943
Jordan,JOR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,99.4018357953351,99.364682690369,99.3275230854107,99.2903552422386,99.2532099798913,99.2314874073466,99.2141318619054,99.1956920309716,99.1762255542249,99.1556517605805,99.1341013317802,99.1115638964568,99.0881023438242,99.0636845846265,99.0384203854588,99.0047785789155,98.9710548944377,98.9372226482137
Jordan,JOR,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kazakhstan,KAZ,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,16.8702518894605,..,..,..,..,15.7326883682668,..,..,..,..,15.9447646874067,..,..,..,..,15.618640656195,..,..,..,..,15.9144931905728,15.2438354580009,14.4810376792648,14.5985643001037,13.7497535098887,14.3848020757534,13.0844384590464,13.8242883553909
Kazakhstan,KAZ,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,9.3,..,..,..,..,..,7.7,..
Kazakhstan,KAZ,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,96.382,96.38347,96.38463,98.9982639752277,98.998639321352,98.999006513259,98.9993740478602
Kazakhstan,KAZ,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,57.5480560592763,57.7878373284042,59.6828269313057,61.5948221546301,63.5237224496707,65.4694330484907,67.4318601439503,69.4109064171451,71.4064810768862,73.4184893246001,75.4464832563355,77.4911021784296,79.5518609342848,81.5864989654465,83.5464159727845,85.5208885174554,87.5095624283639,89.5122514261683
Kazakhstan,KAZ,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,84.5644208533088,84.942126523513,85.627726572988,86.3161263301233,87.0073028809387,87.7012374504602,88.397911620115,89.0973037323329,89.7994023409639,90.5041847570895,91.2114868426942,91.9215902616031,92.6343137932347,93.3048073255572,93.8823580131686,94.4620705911615,95.0438082786512,95.6275072212889
Kazakhstan,KAZ,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,31.9,..,..,..,..,29.3,..,..,..,..,26.8,26.4,25.8,25.4,25,24.5,24,..
Kenya,KEN,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,28.5475520866466,..,..,..,..,28.5207777777876,..,..,..,..,28.3854987141169,..,..,..,..,27.4772988352346,..,..,..,..,28.1547708424733,28.6628846564177,29.3722798810718,28.935345281859,28.9493501305453,28.5362801707429,28.5833772684375,28.5783742715702
Kenya,KEN,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.6,..,..,..,..,..,3.4,..
Kenya,KEN,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,13.6138,13.68008,13.74754,13.81616,24.5229622225936,24.5647018579599,24.6073953229883,24.6510436992189
Kenya,KEN,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kenya,KEN,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,47.3154032589273,48.0458626226998,48.7706638115026,49.4896893503558,50.2028195842556,50.9090149321211,51.6091201894867,52.3030178189736,52.9905894261177,53.6708759848792,54.3446437599577,55.0138087173053,55.6777193973955,56.3369312494153,56.9904041179625,57.6382970343421,58.2803541914568,58.9163333889547
Kenya,KEN,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,16.6,..,..,..,..,14.4,..,..,..,..,12.5,12.3,11.9,11.6,11.3,11,10.7,..
Kiribati,KIR,"PM2.5 air pollution, mean annual exposure (micrograms per cubic meter)",EN.ATM.PM25.MC.M3,13.1150909094946,..,..,..,..,13.4280201562619,..,..,..,..,13.5219648167498,..,..,..,..,13.3455889168026,..,..,..,..,13.1750407887055,13.3581546281934,12.5942317471521,12.3252975115718,11.393742324751,11.5143184739666,10.5378392607494,10.6408558565694
Kiribati,KIR,"Total alcohol consumption per capita (liters of pure alcohol, projected estimates, 15+ years of age)",SH.ALC.PCAP.LI,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.9,..,..,..,..,..,0.4,..
Kiribati,KIR,People with basic handwashing facilities including soap and water (% of population),SH.STA.HYGN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,People using safely managed drinking water services (% of population),SH.H2O.SMDW.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Kiribati,KIR,People using at least basic drinking water services (% of population),SH.H2O.BASW.ZS,..,..,..,..,..,..,..,..,..,..,50.0275776661445,51.2974835162816,52.5673893664192,53.8372952165563,55.1072010666934,56.3771069168305,57.647012766968,58.9169186171051,60.1868244672422,61.4567303173798,62.7266361675169,63.996542017654,65.2664478677915,66.5363537179286,67.8062595680657,69.0761654182033,70.3460712683404,71.6159771184775
Kiribati,KIR,"Smoking prevalence, total (ages 15+)",SH.PRV.SMOK,..,..,..,..,..,..,..,..,..,..,73.4,..,..,..,..,64.7,..,..,..,..,55.7,54.5,52.7,51.2,49.8,48.3,47,..
